"agreement","annotation_id","annotator","bio_labels","created_at","entities","hf_pred","id","index","lead_time","ner_tags","review_text","sample_quality","tokens","updated_at"
100.0,93682740,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-18T07:09:05.064253Z","[{""end"":68,""text"":"" Win32.Trojan.WisdomEyes.16070401.9500.9999"",""start"":25,""labels"":[""Malware""]},{""end"":89,""text"":""Infostealer.Limitail"",""start"":69,""labels"":[""Malware""]},{""end"":114,""text"":""Trojan.DownLoader26.6005"",""start"":90,""labels"":[""Malware""]},{""end"":142,""text"":""BehavesLike.Win32.Trojan.cm"",""start"":115,""labels"":[""Malware""]},{""end"":163,""text"":""Trojan.MSIL.Injector"",""start"":143,""labels"":[""Malware""]},{""end"":188,""text"":""Trojan.MSIL.Bladabindi.1"",""start"":164,""labels"":[""Malware""]},{""end"":217,""text"":""Trojan\/Win32.RatTool.R208188"",""start"":189,""labels"":[""Malware""]},{""end"":248,""text"":""Trj\/GdSda.A MSIL\/SpyPSW.AVQ!tr"",""start"":218,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035837,3032,38.229,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1]","A backdoor also known as: Win32.Trojan.WisdomEyes.16070401.9500.9999 Infostealer.Limitail Trojan.DownLoader26.6005 BehavesLike.Win32.Trojan.cm Trojan.MSIL.Injector Trojan.MSIL.Bladabindi.1 Trojan/Win32.RatTool.R208188 Trj/GdSda.A MSIL/SpyPSW.AVQ!tr","","['A' 'backdoor' 'also' 'known' 'as:'
 'Win32.Trojan.WisdomEyes.16070401.9500.9999' 'Infostealer.Limitail'
 'Trojan.DownLoader26.6005' 'BehavesLike.Win32.Trojan.cm'
 'Trojan.MSIL.Injector' 'Trojan.MSIL.Bladabindi.1'
 'Trojan/Win32.RatTool.R208188' 'Trj/GdSda.A' 'MSIL/SpyPSW.AVQ!tr']","2026-04-18T07:09:05.064274Z"
100.0,93682801,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-18T07:10:51.705066Z","[{""end"":51,""text"":""TrojanDropper.Dorkbot.II4"",""start"":26,""labels"":[""Malware""]},{""end"":80,""text"":""Backdoor.Bifrose.Win32.18816"",""start"":52,""labels"":[""Malware""]},{""end"":97,""text"":""Backdoor.Bifrose"",""start"":81,""labels"":[""Malware""]},{""end"":117,""text"":""Trojan\/Midgare.advf"",""start"":98,""labels"":[""Malware""]},{""end"":134,""text"":""TROJ_DROPPER.SMS"",""start"":118,""labels"":[""Malware""]},{""end"":177,""text"":""Win32.Trojan.WisdomEyes.16070401.9500.9999"",""start"":135,""labels"":[""Malware""]},{""end"":192,""text"":""Trojan.Dropper"",""start"":178,""labels"":[""Malware""]},{""end"":209,""text"":""Win32\/Bifrose.KJ"",""start"":193,""labels"":[""Malware""]},{""end"":226,""text"":""TROJ_DROPPER.SMS"",""start"":210,""labels"":[""Malware""]},{""end"":250,""text"":""Win.Trojan.Bifrose-9522"",""start"":227,""labels"":[""Malware""]},{""end"":278,""text"":""Trojan.Win32.Midgare.bqxuse"",""start"":251,""labels"":[""Malware""]},{""end"":301,""text"":""BackDoor.Bifrost.26217"",""start"":279,""labels"":[""Malware""]},{""end"":333,""text"":""BehavesLike.Win32.Downloader.kc"",""start"":302,""labels"":[""Malware""]},{""end"":354,""text"":""Backdoor\/Bifrose.ovy"",""start"":334,""labels"":[""Malware""]},{""end"":370,""text"":""TR\/Midgare.adjf"",""start"":355,""labels"":[""Malware""]},{""end"":401,""text"":""Trojan[Backdoor]\/Win32.Bifrose"",""start"":371,""labels"":[""Malware""]},{""end"":429,""text"":""Win32.Hack.MnlessT.lo.88519"",""start"":402,""labels"":[""Malware""]},{""end"":458,""text"":""TrojanDropper:Win32\/Dooxud.A"",""start"":430,""labels"":[""Malware""]},{""end"":479,""text"":""Trojan.Graftor.D46F7"",""start"":459,""labels"":[""Malware""]},{""end"":510,""text"":""Backdoor.Win32.Bifrose.77824.N"",""start"":480,""labels"":[""Malware""]},{""end"":537,""text"":""Trojan\/Win32.Bifrose.R3685"",""start"":511,""labels"":[""Malware""]},{""end"":554,""text"":""Backdoor.Bifrose"",""start"":538,""labels"":[""Malware""]},{""end"":583,""text"":""VirTool.Injector!nUBzjCDRby4"",""start"":555,""labels"":[""Malware""]},{""end"":604,""text"":""Trojan.Win32.Midgare"",""start"":584,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035838,4528,102.311,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1]","A backdoor also known as: TrojanDropper.Dorkbot.II4 Backdoor.Bifrose.Win32.18816 Backdoor.Bifrose Trojan/Midgare.advf TROJ_DROPPER.SMS Win32.Trojan.WisdomEyes.16070401.9500.9999 Trojan.Dropper Win32/Bifrose.KJ TROJ_DROPPER.SMS Win.Trojan.Bifrose-9522 Trojan.Win32.Midgare.bqxuse BackDoor.Bifrost.26217 BehavesLike.Win32.Downloader.kc Backdoor/Bifrose.ovy TR/Midgare.adjf Trojan[Backdoor]/Win32.Bifrose Win32.Hack.MnlessT.lo.88519 TrojanDropper:Win32/Dooxud.A Trojan.Graftor.D46F7 Backdoor.Win32.Bifrose.77824.N Trojan/Win32.Bifrose.R3685 Backdoor.Bifrose VirTool.Injector!nUBzjCDRby4 Trojan.Win32.Midgare","","['A' 'backdoor' 'also' 'known' 'as:' 'TrojanDropper.Dorkbot.II4'
 'Backdoor.Bifrose.Win32.18816' 'Backdoor.Bifrose' 'Trojan/Midgare.advf'
 'TROJ_DROPPER.SMS' 'Win32.Trojan.WisdomEyes.16070401.9500.9999'
 'Trojan.Dropper' 'Win32/Bifrose.KJ' 'TROJ_DROPPER.SMS'
 'Win.Trojan.Bifrose-9522' 'Trojan.Win32.Midgare.bqxuse'
 'BackDoor.Bifrost.26217' 'BehavesLike.Win32.Downloader.kc'
 'Backdoor/Bifrose.ovy' 'TR/Midgare.adjf' 'Trojan[Backdoor]/Win32.Bifrose'
 'Win32.Hack.MnlessT.lo.88519' 'TrojanDropper:Win32/Dooxud.A'
 'Trojan.Graftor.D46F7' 'Backdoor.Win32.Bifrose.77824.N'
 'Trojan/Win32.Bifrose.R3685' 'Backdoor.Bifrose'
 'VirTool.Injector!nUBzjCDRby4' 'Trojan.Win32.Midgare']","2026-04-18T07:10:51.705087Z"
100.0,93682810,"152635","['O', 'O', 'O', 'O', 'B-System', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-18T07:11:07.461713Z","[{""end"":27,""text"":""WhatsApp"",""start"":19,""labels"":[""Organization""]},{""end"":57,""text"":""SMSs"",""start"":53,""labels"":[""System""]},{""end"":103,""text"":""sensitive information"",""start"":82,""labels"":[""Vulnerability""]}]","['O', 'O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035839,1882,12.568,"[16 16 16 16  5 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
 16 16 16]","The chat details , WhatsApp records , messengers and SMSs of the world carry some sensitive information which people often forget when communicating with their devices .","","['The' 'chat' 'details' ',' 'WhatsApp' 'records' ',' 'messengers' 'and'
 'SMSs' 'of' 'the' 'world' 'carry' 'some' 'sensitive' 'information'
 'which' 'people' 'often' 'forget' 'when' 'communicating' 'with' 'their'
 'devices' '.']","2026-04-18T07:11:07.461725Z"
100.0,93682843,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-18T07:11:57.155682Z","[{""end"":52,""text"":""Adware.Rogue.Windefender.B"",""start"":26,""labels"":[""Malware""]},{""end"":82,""text"":""Aplicacion\/TotalSecure2009.ae"",""start"":53,""labels"":[""Malware""]},{""end"":120,""text"":""Fraudtool.TotalSecure2009!VN58ZBrXUCY"",""start"":83,""labels"":[""Malware""]},{""end"":159,""text"":""Trojan-FakeAV.Win32.TotalSecure2009.ae"",""start"":121,""labels"":[""Malware""]},{""end"":186,""text"":""Adware.Rogue.Windefender.B"",""start"":160,""labels"":[""Malware""]},{""end"":210,""text"":""Trojan.Win32.Delflob!IK"",""start"":187,""labels"":[""Malware""]},{""end"":235,""text"":""Adware.Rogue.Windefender"",""start"":211,""labels"":[""Malware""]},{""end"":257,""text"":""Trojan.Fakealert.3458"",""start"":236,""labels"":[""Malware""]},{""end"":280,""text"":""Trojan:Win32\/Delflob.I"",""start"":258,""labels"":[""Malware""]},{""end"":313,""text"":""Adware.WinDefender2009.R.2828800"",""start"":281,""labels"":[""Malware""]},{""end"":340,""text"":""Adware.Rogue.Windefender.B"",""start"":314,""labels"":[""Malware""]},{""end"":372,""text"":""Win-AppCare\/Windefender.2828800"",""start"":341,""labels"":[""Malware""]},{""end"":401,""text"":""RogueAntiSpyware.WinDefender"",""start"":373,""labels"":[""Malware""]},{""end"":422,""text"":""Trojan.Win32.Delflob"",""start"":402,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035840,647,44.881,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: Adware.Rogue.Windefender.B Aplicacion/TotalSecure2009.ae Fraudtool.TotalSecure2009!VN58ZBrXUCY Trojan-FakeAV.Win32.TotalSecure2009.ae Adware.Rogue.Windefender.B Trojan.Win32.Delflob!IK Adware.Rogue.Windefender Trojan.Fakealert.3458 Trojan:Win32/Delflob.I Adware.WinDefender2009.R.2828800 Adware.Rogue.Windefender.B Win-AppCare/Windefender.2828800 RogueAntiSpyware.WinDefender Trojan.Win32.Delflob","","['A' 'backdoor' 'also' 'known' 'as:' 'Adware.Rogue.Windefender.B'
 'Aplicacion/TotalSecure2009.ae' 'Fraudtool.TotalSecure2009!VN58ZBrXUCY'
 'Trojan-FakeAV.Win32.TotalSecure2009.ae' 'Adware.Rogue.Windefender.B'
 'Trojan.Win32.Delflob!IK' 'Adware.Rogue.Windefender'
 'Trojan.Fakealert.3458' 'Trojan:Win32/Delflob.I'
 'Adware.WinDefender2009.R.2828800' 'Adware.Rogue.Windefender.B'
 'Win-AppCare/Windefender.2828800' 'RogueAntiSpyware.WinDefender'
 'Trojan.Win32.Delflob']","2026-04-18T07:11:57.155695Z"
100.0,93682852,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-18T07:12:12.020631Z","[{""end"":17,""text"":""backdoor code"",""start"":4,""labels"":[""Vulnerability""]},{""end"":112,""text"":""debugging process"",""start"":95,""labels"":[""Indicator""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035841,353,11.116,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]","The backdoor code is believed to have been left by mistake by the authors after completing the debugging process .","","['The' 'backdoor' 'code' 'is' 'believed' 'to' 'have' 'been' 'left' 'by'
 'mistake' 'by' 'the' 'authors' 'after' 'completing' 'the' 'debugging'
 'process' '.']","2026-04-18T07:12:12.020649Z"
100.0,93682860,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'O', 'I-Organization', 'I-Organization', 'I-Organization']","2026-04-18T07:12:25.494350Z","[{""end"":94,""text"":""CloudTap"",""start"":86,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035842,7695,5.875,"[16 16 16 16 16 16  3 16 16 16 16  3 16 16 16  3 16 16 16 16  0  8  8  8]","We also discovered, based on the samples we gathered, that the malware, which we call CloudTap, has been in use for over a year.","","['We' 'also' 'discovered,' 'based' 'on' 'the' 'samples' 'we' 'gathered,'
 'that' 'the' 'malware,' 'which' 'we' 'call' 'CloudTap,' 'has' 'been' 'in'
 'use' 'for' 'over' 'a' 'year.']","2026-04-18T07:12:25.494364Z"
100.0,93682878,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-System', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Indicator', 'O']","2026-04-18T07:12:54.752042Z","[{""end"":106,""text"":""KeyRaider"",""start"":97,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware']",262035843,1242,25.166,"[16 16 16 16 16 16 16 16  6 16 16 16 16 16 16  3 11]","We have analyzed the samples to determine the author's ultimate goal and have named this malware KeyRaider","","['We' 'have' 'analyzed' 'the' 'samples' 'to' 'determine' 'the' ""author's""
 'ultimate' 'goal' 'and' 'have' 'named' 'this' 'malware' 'KeyRaider']","2026-04-18T07:12:54.752054Z"
100.0,93682934,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-18T07:14:17.199501Z","[{""end"":47,""text"":""W32.DropperHQc.Trojan"",""start"":26,""labels"":[""Malware""]},{""end"":66,""text"":""Trojan.Dropper.UUW"",""start"":48,""labels"":[""Malware""]},{""end"":84,""text"":""Trojan.Dynamer.A4"",""start"":67,""labels"":[""Malware""]},{""end"":105,""text"":""W32\/Trojan.YSAI-0703"",""start"":85,""labels"":[""Malware""]},{""end"":122,""text"":""Win32\/Tnega.ARWO"",""start"":106,""labels"":[""Malware""]},{""end"":153,""text"":""Trojan-Spy.MSIL.KeyLogger.cssc"",""start"":123,""labels"":[""Malware""]},{""end"":172,""text"":""Trojan.Dropper.UUW"",""start"":154,""labels"":[""Malware""]},{""end"":197,""text"":""Trojan.Win32.Drop.ewucrk"",""start"":173,""labels"":[""Malware""]},{""end"":225,""text"":""Uds.Dangerousobject.Multi!c"",""start"":198,""labels"":[""Malware""]},{""end"":244,""text"":""Trojan.Dropper.UUW"",""start"":226,""labels"":[""Malware""]},{""end"":270,""text"":""Trojan.DownLoader1.49310 "",""start"":245,""labels"":[""Malware""]},{""end"":297,""text"":""BehavesLike.Win32.Shodi.cc "",""start"":270,""labels"":[""Malware""]},{""end"":315,""text"":""Trojan.Dropper.UUW"",""start"":297,""labels"":[""Malware""]},{""end"":345,""text"":"" Trojan.Win32.Z.Dropper.833273"",""start"":315,""labels"":[""Malware""]},{""end"":376,""text"":""Trojan-Spy.MSIL.KeyLogger.cssc"",""start"":346,""labels"":[""Malware""]},{""end"":411,""text"":""TrojanDropper:Win32\/FakeFlexnet.A "",""start"":377,""labels"":[""Malware""]},{""end"":429,""text"":""Trojan.Dropper.UUW"",""start"":411,""labels"":[""Malware""]},{""end"":448,""text"":""Trojan.Dropper.UUW"",""start"":430,""labels"":[""Malware""]},{""end"":467,""text"":""Hoax.Win32.BadJoke"",""start"":449,""labels"":[""Malware""]},{""end"":476,""text"":""Trj\/CI.A"",""start"":468,""labels"":[""Malware""]},{""end"":496,""text"":""Win32\/Trojan.BO.19d"",""start"":477,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035844,6429,61.97,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1]","A backdoor also known as: W32.DropperHQc.Trojan Trojan.Dropper.UUW Trojan.Dynamer.A4 W32/Trojan.YSAI-0703 Win32/Tnega.ARWO Trojan-Spy.MSIL.KeyLogger.cssc Trojan.Dropper.UUW Trojan.Win32.Drop.ewucrk Uds.Dangerousobject.Multi!c Trojan.Dropper.UUW Trojan.DownLoader1.49310 BehavesLike.Win32.Shodi.cc Trojan.Dropper.UUW Trojan.Win32.Z.Dropper.833273 Trojan-Spy.MSIL.KeyLogger.cssc TrojanDropper:Win32/FakeFlexnet.A Trojan.Dropper.UUW Trojan.Dropper.UUW Hoax.Win32.BadJoke Trj/CI.A Win32/Trojan.BO.19d","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.DropperHQc.Trojan'
 'Trojan.Dropper.UUW' 'Trojan.Dynamer.A4' 'W32/Trojan.YSAI-0703'
 'Win32/Tnega.ARWO' 'Trojan-Spy.MSIL.KeyLogger.cssc' 'Trojan.Dropper.UUW'
 'Trojan.Win32.Drop.ewucrk' 'Uds.Dangerousobject.Multi!c'
 'Trojan.Dropper.UUW' 'Trojan.DownLoader1.49310'
 'BehavesLike.Win32.Shodi.cc' 'Trojan.Dropper.UUW'
 'Trojan.Win32.Z.Dropper.833273' 'Trojan-Spy.MSIL.KeyLogger.cssc'
 'TrojanDropper:Win32/FakeFlexnet.A' 'Trojan.Dropper.UUW'
 'Trojan.Dropper.UUW' 'Hoax.Win32.BadJoke' 'Trj/CI.A'
 'Win32/Trojan.BO.19d']","2026-04-18T07:14:17.199514Z"
100.0,93682988,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-18T07:15:21.983083Z","[{""end"":44,""text"":""Win32.Deborm.AC@mm"",""start"":26,""labels"":[""Malware""]},{""end"":64,""text"":""Worm.Win32.Deborm!O"",""start"":45,""labels"":[""Malware""]},{""end"":76,""text"":""Worm.Deborm"",""start"":65,""labels"":[""Malware""]},{""end"":95,""text"":""Win32.Deborm.AC@mm"",""start"":77,""labels"":[""Malware""]},{""end"":138,""text"":""Win32.Trojan.WisdomEyes.16070401.9500.9895"",""start"":96,""labels"":[""Malware""]},{""end"":155,""text"":""W32.HLLW.Deborms"",""start"":139,""labels"":[""Malware""]},{""end"":175,""text"":""Win.Downloader.88-1"",""start"":156,""labels"":[""Malware""]},{""end"":194,""text"":""Win32.Deborm.AC@mm"",""start"":176,""labels"":[""Malware""]},{""end"":215,""text"":""Worm.Win32.Deborm.ac"",""start"":195,""labels"":[""Malware""]},{""end"":234,""text"":""Win32.Deborm.AC@mm"",""start"":216,""labels"":[""Malware""]},{""end"":259,""text"":""Trojan.Win32.Deborm.fvmw"",""start"":235,""labels"":[""Malware""]},{""end"":277,""text"":""Worm.W32.Deborm!c"",""start"":260,""labels"":[""Malware""]},{""end"":296,""text"":""Win32.Deborm.AC@mm"",""start"":278,""labels"":[""Malware""]},{""end"":317,""text"":""Win32.HLLW.Deborm.27"",""start"":297,""labels"":[""Malware""]},{""end"":349,""text"":""BehavesLike.Win32.Downloader.nz"",""start"":318,""labels"":[""Malware""]},{""end"":382,""text"":""BehavesLike.Win32.ExplorerHijack"",""start"":350,""labels"":[""Malware""]},{""end"":397,""text"":""WORM\/Deborm.AC"",""start"":383,""labels"":[""Malware""]},{""end"":418,""text"":""Worm:Win32\/Deborm.AC"",""start"":398,""labels"":[""Malware""]},{""end"":438,""text"":""Win32.Deborm.E5BBB3"",""start"":419,""labels"":[""Malware""]},{""end"":459,""text"":""Worm.Win32.Deborm.ac"",""start"":439,""labels"":[""Malware""]},{""end"":471,""text"":""Worm.Deborm"",""start"":460,""labels"":[""Malware""]},{""end"":490,""text"":""Win32.Deborm.AC@mm"",""start"":472,""labels"":[""Malware""]},{""end"":499,""text"":""Trj\/CI.A"",""start"":491,""labels"":[""Malware""]},{""end"":522,""text"":""Win32.Worm.Deborm.Pjxe"",""start"":500,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035845,5123,59.175,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1]","A backdoor also known as: Win32.Deborm.AC@mm Worm.Win32.Deborm!O Worm.Deborm Win32.Deborm.AC@mm Win32.Trojan.WisdomEyes.16070401.9500.9895 W32.HLLW.Deborms Win.Downloader.88-1 Win32.Deborm.AC@mm Worm.Win32.Deborm.ac Win32.Deborm.AC@mm Trojan.Win32.Deborm.fvmw Worm.W32.Deborm!c Win32.Deborm.AC@mm Win32.HLLW.Deborm.27 BehavesLike.Win32.Downloader.nz BehavesLike.Win32.ExplorerHijack WORM/Deborm.AC Worm:Win32/Deborm.AC Win32.Deborm.E5BBB3 Worm.Win32.Deborm.ac Worm.Deborm Win32.Deborm.AC@mm Trj/CI.A Win32.Worm.Deborm.Pjxe","","['A' 'backdoor' 'also' 'known' 'as:' 'Win32.Deborm.AC@mm'
 'Worm.Win32.Deborm!O' 'Worm.Deborm' 'Win32.Deborm.AC@mm'
 'Win32.Trojan.WisdomEyes.16070401.9500.9895' 'W32.HLLW.Deborms'
 'Win.Downloader.88-1' 'Win32.Deborm.AC@mm' 'Worm.Win32.Deborm.ac'
 'Win32.Deborm.AC@mm' 'Trojan.Win32.Deborm.fvmw' 'Worm.W32.Deborm!c'
 'Win32.Deborm.AC@mm' 'Win32.HLLW.Deborm.27'
 'BehavesLike.Win32.Downloader.nz' 'BehavesLike.Win32.ExplorerHijack'
 'WORM/Deborm.AC' 'Worm:Win32/Deborm.AC' 'Win32.Deborm.E5BBB3'
 'Worm.Win32.Deborm.ac' 'Worm.Deborm' 'Win32.Deborm.AC@mm' 'Trj/CI.A'
 'Win32.Worm.Deborm.Pjxe']","2026-04-18T07:15:21.983095Z"
100.0,93682997,"152635","['B-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-18T07:15:35.345568Z","[{""end"":3,""text"":""Zen"",""start"":0,""labels"":[""Malware""]},{""end"":57,""text"":""specific device model"",""start"":36,""labels"":[""Vulnerability""]}]","['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035846,1320,9.639,"[ 3 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]","Zen 's rooting trojan apps target a specific device model with a very specific system image .","","['Zen' ""'s"" 'rooting' 'trojan' 'apps' 'target' 'a' 'specific' 'device'
 'model' 'with' 'a' 'very' 'specific' 'system' 'image' '.']","2026-04-18T07:15:35.345581Z"
100.0,93683018,"152635","['O', 'B-Indicator', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'O', 'O', 'O', 'O', 'O', 'O', 'B-System', 'O']","2026-04-18T07:16:00.791957Z","[{""end"":61,""text"":""online banking data"",""start"":42,""labels"":[""Vulnerability""]},{""end"":107,""text"":""control server"",""start"":93,""labels"":[""System""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035847,4794,20.63,"[16  3 16 16  1  9  9  9  9  9 16 16 16 16 16 16  5 13]","This malware attempts to collect a user's online banking data and sends out information to a control server.","","['This' 'malware' 'attempts' 'to' 'collect' 'a' ""user's"" 'online'
 'banking' 'data' 'and' 'sends' 'out' 'information' 'to' 'a' 'control'
 'server.']","2026-04-18T07:16:00.791969Z"
100.0,93683024,"152635","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-18T07:16:09.160897Z","","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035848,6603,4.456,"[16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16]","The latest version is analyzed here ; we weren ’ t able to determine if the earlier versions were also malicious .","Clean","['The' 'latest' 'version' 'is' 'analyzed' 'here' ';' 'we' 'weren' '’' 't'
 'able' 'to' 'determine' 'if' 'the' 'earlier' 'versions' 'were' 'also'
 'malicious' '.']","2026-04-18T07:16:09.160910Z"
